Country Code,Country Name,Region ID,Region Name,Income Group Acronym,Income Group Name,Transaction Type ID,Transaction Type Name,Fiscal Year,current_amount,constant_amount
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2007,142763494,194274983
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2008,134976724,179926101
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2009,388535573,512713872
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2010,363980727,476169678
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2011,320249084,410681946
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2012,218961562,275738292
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2013,162885590,201435550
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2014,156718871,190131092
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2015,429089655,514670547
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2016,395198668,470124396
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2017,733998573,857841667
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2018,202834766,231619354
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2019,166103735,186032051
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2020,299460010,330972422
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2021,1240206428,1326137360
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2022,1173255207,1173255207
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2023,69752305,66529647
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2001,133079791,209930326
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2002,135911751,211066309
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2003,151928455,231514405
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2004,152093212,226235509
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2005,170656614,246369222
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2006,114935995,160696014
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2007,165022997,224566090
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2008,317332483,423009204
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2009,182018880,240193201
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2010,585216098,765595911
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2011,181866566,233222566
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2012,164850067,207595699
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2013,161997692,200337513
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2014,564149406,684425191
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2015,1007726296,1208714844
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2016,853933309,1015830584
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2017,1240243598,1449502304
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2018,272334671,310982091
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2019,95968006,107481788
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2020,383829608,424220282
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2021,1205649603,1289186172
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2022,1197261625,1197261625
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2023,191615076,182762133
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,18,President's Budget Requests,2022,1305460000,1305460000
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,18,President's Budget Requests,2023,1233964000,1176952863
MNS,Middle East and North Africa Region,3,Middle East and North Africa,NULL,NULL,18,President's Budget Requests,2024,1227975000,1144201942
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2006,128459000,179602997
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2007,212268000,288857890
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2008,284346000,379037703
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2009,317975000,419601715
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2010,386335000,505414155
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2011,387570000,497013139
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2012,347448000,437541268
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2013,381753000,472102084
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2014,400856000,486317881
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2015,449868000,539593077
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2016,438098000,521157008
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2017,446675000,522039748
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2018,471672000,538607676
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2019,418244000,468422863
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2020,522834000,577852251
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2021,536216000,573369115
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,1,Appropriated and Planned,2022,538617000,538617000
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1976,1100000,4490211
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1976tq,11200000,44394586
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1977,5200000,19795526
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1978,8416000,30014922
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1979,16807000,55463981
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1980,18908000,57389358
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1981,8727000,24121842
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1982,583000,1506921
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1983,9743000,24128535
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1984,18269000,43679802
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1985,38844000,89870015
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1986,31514000,71300000
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1987,39110000,86557510
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1988,45476000,97493917
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1989,68088000,140286679
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1990,71597000,142301297
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1991,97454000,187021979
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1992,100175200,187556688
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1993,105894096,193713589
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1994,59578936,106664420
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1995,53905564,94505468
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1996,59695500,102725533
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1997,53111065,89799628
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1998,76027950,126961935
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1999,82019734,135281536
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2000,82093896,132641574
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2001,208253440,328515037
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2002,145560921,226051139
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2003,96993632,147802615
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2004,118394828,176109869
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2005,107584468,155314819
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2006,145522648,203460275
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2007,218801262,297748463
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2008,750939169,1001013760
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2009,286104200,377544796
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2010,298649499,390701536
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2011,197938557,253833013
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2012,346235034,436013778
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2013,288016461,356180989
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2014,332444725,403321425
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2015,338254787,405718862
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2016,514007608,611458344
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2017,574576524,671521335
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2018,324417386,370455946
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2019,580369159,649999019
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2020,567769781,627516657
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2021,538272803,575568438
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2022,755550531,755550531
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2023,499306098,476237368
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2001,115245094,181796503
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2002,111204356,172696563
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2003,140884192,214684721
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2004,113827213,169315633
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2005,86891840,125441811
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2006,100334731,140281473
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2007,163032179,221856957
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2008,211820041,282359455
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2009,255796760,337550935
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2010,288416320,377314227
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2011,352549032,452102831
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2012,432578492,544746104
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2013,552077044,682736564
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2014,440991649,535010366
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2015,321802153,385984771
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2016,396243990,471367875
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2017,479666642,560597882
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2018,541165239,617962856
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2019,517705929,579817742
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2020,496430606,548670405
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2021,505966958,541024210
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2022,646607986,646607986
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2023,508817133,485308957
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2008,281435000,375157295
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2009,290197000,382945700
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2010,355994000,465721216
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2011,415071000,532279949
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2012,424571000,534662260
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2013,316211000,391048329
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2014,372351000,451735659
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2015,389717000,467445109
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2016,409145000,486714810
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2017,401710000,469488077
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2018,274670000,313648830
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2019,251725000,281925732
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2020,403535000,445999320
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2021,456450000,488076323
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2022,538100000,538100000
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2023,558100000,532314876
MOZ,Mozambique,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2024,564200000,525709999
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,6065000,8479688
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,8201000,11160059
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,17839000,23779669
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,5800000,7653715
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,7902000,10337615
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,6492000,8325230
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,12756000,16063631
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,8757000,10829511
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,5451612,6613888
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,8699000,10433994
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,6428000,7646685
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,6457000,7546451
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,7091000,8097294
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,3000000,3359925
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,1000000,1105231
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2021,1000000,1069288
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2022,3344385,3344385
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2023,1063168,1014048
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1960,100000,759072
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1961,101000,756179
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1962,100000,741201
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1963,201000,1472480
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1964,800000,5786560
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1965,2000,14222
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1966,201000,1399221
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1967,302000,2040282
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1968,1000,6528
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1969,1000,6243
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1971,1801000,10156736
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1972,1402000,7548262
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1973,1500000,7741599
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1974,8601000,41435499
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1975,4300000,18775971
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976,2900000,11837828
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976tq,2200000,8720365
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1977,3533000,13449537
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1978,9193000,32786024
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1979,8682000,28651055
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1980,11606000,35226406
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1981,15792000,43649836
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1982,11198000,28944256
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1983,12561000,31107309
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1984,14033000,33551844
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1985,20403000,47204663
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1986,7950000,17986769
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1987,8619000,19075408
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1988,9048000,19397593
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1989,8300000,17101096
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1990,7056000,14024024
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1991,5116000,9818011
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1992,2478700,4640835
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1993,9027400,16513953
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1994,3075300,5505722
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1995,2384600,4180605
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1996,2195151,3777471
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1997,5556500,9394871
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1998,4196900,7008562
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1999,4376600,7218666
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2000,3842500,6208445
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2001,7175268,11318822
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2002,6290520,9768963
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2003,17565407,26766840
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2004,11015499,16385328
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2005,22530018,32525566
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2006,12780407,17868730
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2007,11926463,16229728
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2008,24231741,32301295
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2009,16634819,21951407
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2010,15415223,20166624
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2011,44806390,57458942
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2012,38179181,48079044
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2013,51775013,64028549
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2014,26093187,31656214
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2015,21036498,25232181
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2016,14331792,17048962
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2017,17686317,20670421
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2018,28197330,32198851
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2019,62315903,69792260
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2020,24787205,27395589
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2021,20268221,21672548
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2022,62078625,62078625
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2023,14044022,13395164
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2001,6925667,10925080
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2002,5619179,8726394
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2003,18294828,27878360
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2004,9973567,14835476
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2005,23232084,33539101
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2006,12043682,16838689
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2007,10518132,14313247
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2008,26508284,35335961
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2009,15092874,19916644
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2010,10267751,13432557
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2011,43381300,55631439
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2012,25805530,32496891
MRT,Mauritania,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2013,51615414,63831179
